y
-0.3109662983102007
-0.10167187272171338
-0.24018111519120347
4.858384849068819
-0.3469485883360096
-0.31295210252133876
-0.34187146159822623
-0.3413547597834696
2.931812839020552
-0.34653027970856437
-0.3460884781512072
-0.3460529797214797
-0.330578343389222
-0.22464300913152965
0.19531946038867937
-0.2869575673643937
-0.34676244431231507
-0.3469919892045278
-0.3444095017334983
-0.32624451974232316
-0.2789409199837502
-0.33578058127836247
-0.3369296410190821
-0.3469941137321274
-0.34683123587093195
-0.2407922715889962
-0.3467857119406762
-0.34693948330595303
-0.3469288607916006
-0.2812235693231408
-0.1440797621557752
-0.34699037051743176
-0.29580529945121425
-0.33574764336485396
-0.34694757666519405
-0.3469066041671954
-0.34619987575289646
-0.3248137251050494
-0.34664256714063474
-0.3469931020522068
-0.34682466016680175
-0.3469480825005765
-0.189629497261075
2.032658446388723
-0.2182022937566466
-0.3467422116789974
-0.3318192084224277
-0.03688675057382284
-0.3467604210453416
-0.19065743520269782
-0.3425762461845078
-0.3469950748282395
0.683381880529656
-0.24323447906639498
0.15201376530296498
-0.34686917279244606
-0.24271861230183836
2.524959460772742
0.007577139333104308
-0.314217458101873
-0.06086689278157064
-0.31561874513826427
-0.16927965057265867
-0.24308263381704678
2.6888508740853574
-0.3320944209070983
-0.34689648755211105
-0.28994425847134053
-0.28399369589502144
-0.08965207244773757
-0.2343139812828054
0.25644397664918733
-0.34689598172188796
-0.33121301103926315
-0.3362873101087665
0.1954986465391444
-0.03760009944014429
-0.34143975809200106
-0.34688738261583424
-0.13616645869359442
-0.15793666675636564
-0.3468995225345119
-0.20642087701084358
-0.3418373318598635
-0.34689446423152215
-0.3466896072111047
-0.3469470708298621
-0.34699666316642486
-0.3466445903604694
-0.3241266535386125
-0.345767185725988
-0.3098686746191564
1.8817074430202767
-0.30715215820159586
1.7180153591874077
-0.34662081757851987
0.8105215213610225
-0.34699517599626184
2.1178954305328754
-0.3469480825005765
-0.3469496000070276
-0.3469485883360096
-0.2451422818187222
-0.3460896666625674
2.2968138324038225
-0.31203119050913775
-0.3306041686353233
-0.346993152636198
-0.346288076111731
-0.3364370373397911
-0.3374664399007964
-0.34699482190819225
-0.3442076270225428
-0.24336318512469482
-0.2959222802986921
-0.34394700670332223
-0.2434379888797886
-0.07498930343799326
-0.3407497072824101
-0.33741323506825505
-0.2436464084627569
-0.3469932032201897
-0.34637743118298686
-0.27397271570668674
-0.32626131040109685
-0.3469930514682161
-0.3368747910409179
-0.34687119610291856
1.936878556443966
-0.3453471897457621
-0.34551982519782654
-0.3447224158739475
-0.3469334132950202
-0.345993089645788
-0.34150594579157084
-0.34692734329137126
-0.248881153155657
-0.3292033520438914
-0.34689446423152215
-0.34694909417149333
-0.345479435690815
-0.04589524724482793
0.7363053002667812
-0.31545056054445675
-0.24208427350931624
-0.3469942149001306
-0.24308224728425637
-0.34690104002639516
-0.3446798889523325
-0.3196409655639494
-0.3469891565024496
-0.32712141125548183
-0.3468337649901812
-0.32899741078236827
-0.3454947226792638
4.82194367006611
-0.336574557897154
-0.30214946362706474
-0.34165649457912967
-0.2534360818767214
2.8215492013755417
-0.31478517625551217
-0.33888787447064167
-0.28042790364641434
-0.3467725606593214
1.0520404976737705
4.833457372316196
-0.33468922708922777
-0.34554005294241924
-0.344712743508563
-0.29468323497365606
-0.2830040516808165
-0.34694757666519405
-0.3289706864644417
-0.3469941137321274
-0.33607083887940514
-0.2801340222373395
-0.28394736514636615
-0.23466970042430663
-0.3060584726686653
-0.33794550550298824
-0.25725051847615826
3.702639035819542
-0.3338172385346486
-0.16516042146037585
0.8820049243436465
-0.3242690115096233
-0.3248290756741414
-0.3151264982336211
-0.24190588733236024
-0.34180059994833484
-0.3469050866736429
-0.34678975849566424
-0.3319928806906123
-0.21884150592675283
-0.34682466016680175
0.5453102033137761
-0.34693796580253694
-0.3468201077612576
-0.31362644674224355
-0.3461375209136553
-0.34694757666519405
-0.34699426548413304
0.010907178441100751
-0.34304905333806623
-0.24277321385913195
-0.34624009905281605
-0.3465161175067583
-0.3125780745240251
-0.33403460729703627
-0.2588049024511069
-0.288291516305795
-0.3440220691553081
-0.32607476744825464
-0.22714409952266262
-0.34699641530470066
-0.33449611613833424
-0.3460623613167429
1.1901901201566565
-0.3026344020891891
-0.2503178423855452
-0.3250157892615936
-0.31303968988308667
-0.34445032255788866
3.825124957584712
-0.3468934525715312
6.048433839666547
-0.346993456140156
-0.34691722663480945
-0.3149710771380477
-0.34690154585712407
-0.34370094839110515
-0.3351586077594274
-0.30483295469070504
-0.3467938050538893
-0.3248915914486586
-0.3269059868969717
-0.3468423640050873
