id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
038a7a62-85b7-42fb-bbf6-0ef08ec6706e,EcoBERT_Predictor_Data_Collection,run_13c1dded-9bf1-41be-b235-c4782ef26afc,,2025-08-25 19:08:06,71.99406886100769,0.0001100668633776,4.300862686480744e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
5754a15e-cd19-48d3-9eb5-76c96edc6ec6,EcoBERT_Predictor_Data_Collection,run_291ff923-c771-427c-ae62-6aa50d9fd512,,2025-08-25 19:09:19,3.238062858581543,2.163085487469061e-06,8.452256542285358e-07,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
b7674e89-a3e6-4b6f-869f-94ace79a1626,EcoBERT_Predictor_Data_Collection,run_30dd8547-f77b-4f50-80e4-0f693df900a6,,2025-08-25 19:09:24,52.998071908950806,7.827411406037264e-05,3.058561006909061e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
8827feb1-a7c0-4b29-a988-a8b343220ce4,EcoBERT_Predictor_Data_Collection,run_c008d7b0-1d06-4062-ba3d-4f76015e3b7a,,2025-08-25 19:10:18,3.436484813690185,2.7043895404853898e-06,1.056740212944666e-06,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
29949916-3683-4dd3-ad83-5043371ea98e,EcoBERT_Predictor_Data_Collection,run_e33e3dd5-713b-4303-892d-e86c47c1c68d,,2025-08-25 19:10:23,33.42381262779236,6.556937535426055e-05,2.5621233419677312e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
9fa70487-82c8-427e-870c-1e6a5825535b,EcoBERT_Predictor_Data_Collection,run_8a81dade-1b06-45c8-8422-83ea362a41f0,,2025-08-25 19:10:57,3.3411123752593994,3.272109390345577e-06,1.2785767442775342e-06,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
cde52805-e29a-40b3-ba2f-48f113b5e09a,EcoBERT_Predictor_Data_Collection,run_2b513aeb-3f5b-4507-9bbe-24c597027cc3,,2025-08-25 19:11:02,34.421066761016846,8.092077138738747e-05,3.1619791419621654e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
64bc6ca3-6b4a-4fe7-a8a0-2b2b153af95c,EcoBERT_Predictor_Data_Collection,run_25743c28-bbf6-4c02-a39b-08666832689c,,2025-08-25 19:11:38,35.31879234313965,8.445010460823691e-05,3.299887837566857e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
6e4ecb74-2146-4fcd-a634-3aa1c1fc59cf,EcoBERT_Predictor_Data_Collection,run_d600de6e-d139-41c9-9eaf-641ee4a66be2,,2025-08-25 19:12:14,80.33330631256104,0.0001920937756438,7.506064283285382e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
63a59f90-9b68-41a9-b3cc-d27318201c32,EcoBERT_Predictor_Data_Collection,run_ca801d20-1da5-440d-a2a4-57bf85270f5e,,2025-08-25 19:13:36,3.367483615875244,4.397128120397411e-06,1.7181778130452883e-06,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
8a1c9dde-7793-4b7d-a6c4-fecf8c84a40a,EcoBERT_Predictor_Data_Collection,run_47060dbc-5b6f-478e-922b-3901013c27b8,,2025-08-25 19:13:40,71.40398478507996,0.0001812976427049,7.084205388695048e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
22abfece-b35f-43c0-a26f-5f5ef9c73797,EcoBERT_Predictor_Data_Collection,run_afc62f7a-1b8f-452d-a024-6eb66fed6d37,,2025-08-25 19:14:53,3.604843854904175,5.233373173720036e-06,2.0449405676311043e-06,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
82760168-92f2-42c8-a62e-8ab3d7e836ec,EcoBERT_Predictor_Data_Collection,run_da301035-716c-494d-98bf-debfb6634599,,2025-08-25 19:14:58,34.30954074859619,8.908230916362383e-05,3.4808912305686016e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
60914e83-16b6-4b01-b6b5-a9dc4b726f3b,EcoBERT_Predictor_Data_Collection,run_7a3f2b7d-5320-405d-88ab-e6b443cad028,,2025-08-25 19:15:33,3.5593581199646,5.823123688412654e-06,2.275385581247244e-06,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
dd9f831f-c904-48d4-8c61-987811eb4e43,EcoBERT_Predictor_Data_Collection,run_355cd223-ba4c-4653-a0bb-ef9ac018b4d9,,2025-08-25 19:15:38,35.66450214385986,0.0001045889505648,4.086813243322757e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
68c02f43-fdc2-4704-b025-d604866a4139,EcoBERT_Predictor_Data_Collection,run_d30fa668-1666-4c6a-8669-7e67f98fb147,N/A,2025-08-25 19:16:15,36.06811165809631,0.00010883086647492195,4.252566107507575e-05,"Intel(R) Xeon(R) CPU @ 2.00GHz/2 device(s), TDP:61.0", 0 device(s),Linux,US/Iowa,0
