id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
f15f6653-078e-489d-ad32-64b67dd86e67,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for distilbert-base-uncased,,2025-11-08 08:01:39,0.7090868949890137,1.0940274355561997e-07,1.975704145870941e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
6829195d-2021-4d95-a9a7-ef6b47059055,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-medium,,2025-11-08 08:01:41,1.1459691524505615,1.754355700859378e-07,3.168190960181952e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
86c75834-cfb8-4c5d-9839-858687a09374,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-medium,,2025-11-08 08:01:43,12.245173215866089,0.0001657200988015,2.992739264257464e-05,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
c0e587e5-c51d-479c-aa34-d59d3531f5c0,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-medium,,2025-11-08 08:01:57,13.555904865264893,0.0001659100338801,2.996169301840992e-05,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
bada05da-d808-4c5e-aee6-4c39551fb8ea,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-large,,2025-11-08 08:02:12,12.776720762252808,0.0001545864534321,2.791676762531885e-05,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
040676c1-648d-410e-80ac-2c7ef85582ea,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-large,,2025-11-08 08:02:26,1.1510341167449951,1.792318993564853e-07,3.2367488704787685e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
ce6c2395-9d2e-4714-9769-e229047a70b5,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-large,,2025-11-08 08:02:28,4.100997686386108,6.393188870813068e-07,1.154545978180132e-07,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
66d9e2f0-5e43-49b9-90ec-af7edf635fac,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-xl,,2025-11-08 08:02:34,1.5614738464355469,2.43175020502046e-07,4.3914976952464494e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
10309edb-268d-409e-8664-3878e5cca5f4,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-xl,,2025-11-08 08:02:36,1.1187801361083984,1.7321011791447445e-07,3.1280015194174946e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
e25c1093-4b80-4ccf-8be3-9a5be5cb23e1,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for gpt2-xl,,2025-11-08 08:02:39,2.2258412837982178,3.501677750803841e-07,6.323679850176655e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
5afdd83d-8a4e-4e1f-97e0-db4d4a96e143,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for roberta-base,,2025-11-08 08:02:42,20.350914001464844,0.0001671132893291,3.0178988919954618e-05,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
15ae3895-6f89-4ae9-83ae-74cdce9ec718,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for roberta-base,,2025-11-08 08:03:04,6.51785945892334,1.0366841147155507e-06,1.872147842764813e-07,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
c2116472-45dd-4932-847c-4bcc66db78ec,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for roberta-base,,2025-11-08 08:03:12,1.0075554847717283,1.585065354561266e-07,2.86246952380219e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
ab17501b-cd9d-4b69-86f9-5b8b039514af,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for t5-small,,2025-11-08 08:03:14,0.6945071220397949,1.077145090535699e-07,1.94521631899842e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
79dc4b15-3546-4fcc-89d4-3d1a2d599b71,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for t5-small,,2025-11-08 08:03:17,1.6904890537261963,2.627738406590652e-07,4.745432788462058e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
e3562216-d326-4594-ae42-8e0b3606accc,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for t5-small,,2025-11-08 08:03:19,0.3886590003967285,5.929993034338092e-08,1.070897442071116e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
6d94969c-093d-4c07-bf15-2e65e439dc02,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for phi-3-mini,,2025-11-08 08:03:21,1.1636121273040771,1.81237589446539e-07,3.2729696278150484e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
eb84a006-fc7e-44da-a160-bec36856e507,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for phi-3-mini,,2025-11-08 08:03:24,3.053880453109741,4.79009325105532e-07,8.650429402080805e-08,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
d5cfd9ad-2181-4ee3-8b5f-b27179bdb3e8,Metadata_CO2_Tracking,CO2 + Accuracy Measurement for phi-3-mini,,2025-11-08 08:03:28,6.591686010360718,1.0379343701724034e-06,1.8744056790943432e-07,"Intel(R) Xeon(R) CPU @ 2.20GHz/1 device(s), TDP:61.0", 0 device(s),Linux,US/Oregon,0
